order_id,customer_id,order_date,status,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_cost,total_amount
1113,324,2025-04-10,delivered,3027 May Parks,Pamelaberg,WA,01881,11.0,3909.81
1114,576,2025-03-24,cancelled,94365 Garner Via,Rogersstad,KS,94160,5.95,1229.84
1115,102,2025-07-20,processing,36069 Lee Hills,Andersonchester,OR,90635,6.2,356.95
1116,834,2025-07-13,shipped,52995 Miller Unions,Simshaven,NC,47479,14.53,2705.98
1117,645,2025-09-07,pending,826 Munoz Shore,Lake Brittanyland,UT,24556,14.0,1225.77
1118,343,2025-03-28,shipped,2463 Arthur Flat Suite 584,New Dianeview,ID,05987,12.22,1359.59
1119,574,2025-05-17,cancelled,66647 Marvin Spur Suite 199,Wilsonton,NE,78650,23.64,397.74
1120,264,2025-03-24,shipped,1308 Natasha Shoals,Schmidtburgh,NM,91461,5.4,1277.3
1121,125,2024-12-31,shipped,0695 Nancy Station Apt. 717,Port Davidhaven,DC,19242,22.35,2992.27
1122,987,2024-12-11,cancelled,72361 David Views,North Brandonville,PA,44291,8.98,5484.81
1123,590,2025-06-23,cancelled,87495 Jeffery Glens Suite 705,Barronborough,MO,88320,8.49,326.41
1124,800,2025-02-18,shipped,22695 Shaffer Extensions Apt. 948,Janetfurt,CO,96104,12.1,3208.26
1125,690,2025-06-05,cancelled,823 Lee Mountains,North Charles,IL,83336,14.75,1075.49
1126,755,2025-10-15,delivered,517 Valdez Bypass,Martintown,KS,66074,22.79,1512.77
1127,391,2025-07-29,cancelled,182 Katie Cliffs Apt. 925,South Melindashire,OH,85030,10.73,6400.53
1128,647,2025-09-20,processing,44568 Wilkerson Corner,Robertside,PR,64449,22.37,6596.87
1129,656,2025-11-12,shipped,1151 Mccarthy Prairie,Leeberg,WI,11752,13.44,4808.91
1130,628,2025-05-27,cancelled,246 Sandoval Shoals,South Wendyside,PA,82304,13.1,2927.97
1131,929,2024-12-01,pending,7309 Christine Fall,New Dustin,SC,01334,6.58,3349.86
1132,352,2025-01-02,processing,34841 Mckinney Coves Apt. 225,Barajasmouth,NV,79139,11.27,1396.5
1133,669,2024-12-16,shipped,64197 Perez Burg Apt. 607,Port Kellyhaven,NH,05446,19.21,3194.02
1134,620,2025-09-13,delivered,445 Fields Lodge Suite 631,Davidborough,TX,13663,10.42,5153.95
1135,456,2025-07-31,shipped,932 Jessica Prairie,Kaitlynside,AZ,05884,19.96,1713.95
1136,534,2024-12-01,delivered,7156 Clark Place,Russellhaven,TN,08568,13.28,2266.87
1137,189,2025-08-30,pending,997 Jose Spring,New Brandon,KY,47733,7.5,1971.91
1138,241,2024-11-16,shipped,3266 Brian Mall Apt. 597,East Melissa,IL,63030,23.81,2313.65
1139,718,2024-11-21,pending,4288 Dickson Views,North Stephanie,WV,56687,9.21,790.89
1140,407,2024-11-15,pending,091 James Park Suite 262,New Stephen,AR,39266,6.91,3153.94
1141,960,2025-03-24,delivered,824 Morton Stravenue,East Jennifermouth,MO,82241,15.97,2948.27
1142,27,2025-06-14,delivered,939 Moore Cove Apt. 896,Phillipsmouth,GA,72105,15.48,3151.55
1143,86,2025-07-26,pending,518 Valdez Forks Suite 534,Garyhaven,WA,48420,10.25,204.09
1144,160,2025-01-13,pending,1110 Reed Stravenue Suite 942,Lake John,KY,14171,18.1,165.85
1145,907,2025-02-11,delivered,62898 Nicholas Crescent Suite 654,Heatherchester,AL,30123,11.19,5891.04
1146,254,2025-03-20,shipped,97399 Morton Green Apt. 765,Costafort,NV,78398,13.86,368.01
1147,130,2025-02-18,processing,00325 Bennett Orchard,East Christophershire,VT,68452,15.53,1735.93
1148,175,2025-05-06,pending,66717 Angela Forge,South Cassandra,CT,28505,5.7,2405.37
1149,366,2025-09-28,shipped,71513 Dustin Prairie,North Amyborough,WY,55596,22.28,2722.71
1150,479,2025-02-10,cancelled,74208 Williams Fall Apt. 912,Makaylaland,MO,84866,23.7,2462.88
1151,562,2025-02-25,delivered,796 Jonathan Rapid Apt. 231,Cherryview,MP,71193,7.7,2087.65
1152,972,2025-07-29,cancelled,415 Lisa Tunnel Apt. 147,Terrihaven,WA,69028,8.54,125.79
1153,612,2024-11-22,delivered,74738 Jillian Tunnel Suite 947,New Lindseyport,KY,81218,17.62,2169.14
1154,652,2025-06-24,cancelled,4725 Sanchez Viaduct Suite 555,Smithmouth,OR,99343,13.7,790.7
1155,656,2025-01-16,cancelled,925 Robert Track,Port Jeremytown,MT,71598,11.19,1594.96
1156,356,2025-11-06,delivered,29285 John Via,East Pattyton,NM,98285,15.79,237.06
1157,825,2024-11-29,pending,1515 Michelle Underpass Suite 217,North Williamhaven,CA,25950,13.84,1222.74
1158,375,2025-08-09,delivered,11827 Brown Rue,South Jim,WV,48598,10.2,2274.94
1159,311,2025-06-21,pending,9898 Emily Plaza Suite 824,Laurentown,PW,25199,5.0,651.28
1160,835,2025-06-30,processing,07335 Gibson Road Suite 122,Madisonfort,MT,84686,11.88,1667.77
1161,481,2025-06-15,cancelled,282 Trevino Ville Apt. 420,Daviston,CO,98437,5.17,3764.69
1162,945,2025-06-30,delivered,39180 Bailey Road Suite 644,Lake Gerald,PR,76074,23.94,508.14
1163,489,2025-09-02,shipped,74232 Christopher Square,West Audreyside,ND,07416,5.18,2758.8
1164,441,2025-04-15,shipped,0637 Chris Shore Apt. 661,Catherineside,GA,24244,16.94,2877.71
1165,816,2025-02-20,pending,82569 Davis Rapid Apt. 755,Lisabury,IL,04686,15.96,210.26
1166,194,2025-05-20,delivered,113 Benjamin Canyon Suite 899,North Melissaview,AS,34013,22.64,731.49
1167,448,2025-08-29,delivered,249 Jones Junction Suite 135,Makaylafurt,ID,74237,10.0,884.26
1168,733,2024-11-18,delivered,756 Rhodes Crest,Port Christopherburgh,PA,39112,21.57,1925.04
1169,226,2025-07-08,shipped,0127 Susan Inlet,New Susanfort,MI,04391,6.58,5331.82
1170,641,2025-01-07,processing,38174 Torres Plain Suite 627,Scottmouth,TN,61308,15.33,159.67
1171,820,2025-06-03,cancelled,18673 Jasmin Drive,Stewartchester,TX,69512,21.15,1224.78
1172,702,2025-01-25,shipped,04516 Kelly Ridge,West Chadside,WV,95072,10.69,6014.13
1173,761,2025-01-05,cancelled,50214 Cory Dale,New Brookehaven,DC,29307,21.18,2294.3
1174,423,2025-07-25,processing,24282 Victoria Glens Apt. 907,East Tinabury,AK,21093,22.07,2853.15
1175,187,2025-08-25,processing,007 Jeffrey Drive,Melissaview,KY,34284,10.79,5209.57
1176,653,2025-02-22,delivered,37488 Brown Junction Suite 800,Taylorburgh,VI,43636,17.35,3150.69
1177,279,2025-08-20,cancelled,9309 Laura Flat Apt. 153,New Monica,HI,28792,14.84,4340.21
1178,329,2025-02-10,pending,86162 Fowler Keys,Brownhaven,AZ,60497,8.04,2805.2
1179,993,2025-05-22,cancelled,113 Tucker Ville,West Brianburgh,NM,34817,5.44,5476.69
1180,996,2025-10-04,pending,03829 Henson Fork,Curtisland,MI,95371,10.64,3677.73
1181,129,2025-09-01,delivered,370 Angela Plain Suite 772,Smithborough,IL,25230,19.54,2102.14
1182,239,2025-09-06,pending,3599 Kristen Mill,East Jeffreyville,FM,60457,8.01,3583.72
1183,506,2025-08-21,processing,105 Mark Ways,South Victoriaburgh,DC,76057,11.84,1068.96
1184,320,2025-04-11,delivered,11986 Navarro Mountains,East Tiffanyview,CO,68592,24.96,3158.88
1185,475,2024-12-22,pending,686 Wendy Falls,Melaniechester,WY,96047,11.6,3002.9
1186,864,2024-12-09,processing,818 Palmer Pine,Porterfort,NH,10154,6.12,3084.91
1187,795,2024-12-10,delivered,933 Alex Mission,Chaneystad,PR,63605,6.43,2789.08
1188,482,2025-01-29,processing,562 Hart Square Apt. 691,Amyberg,WY,04002,8.84,1686.58
1189,862,2025-06-28,shipped,36675 Cynthia Falls,Hallfort,NH,78534,21.35,2927.53
1190,849,2025-06-24,pending,931 Clay Well Apt. 657,Dawnmouth,NY,53503,7.44,770.04
1191,787,2025-05-22,processing,325 Phillips Inlet Apt. 387,East Johnathan,CT,99914,12.7,233.47
1192,999,2025-02-13,delivered,911 Cross Well,Lopezville,CT,31723,9.94,5493.46
1193,35,2025-05-11,processing,8872 Nicholas Rest Suite 238,Elijahland,NY,23200,14.22,4554.27
1194,790,2025-04-07,pending,490 Charles Streets Apt. 380,East Codyshire,DC,34201,15.42,3159.93
1195,214,2025-07-02,delivered,3302 Perez Ports Suite 992,Curryton,PW,26850,12.78,3073.81
1196,985,2025-02-04,shipped,32839 Robert Summit,Lisaton,WV,42255,23.72,1899.52
1197,163,2024-12-16,pending,93513 Jesus Rapids Suite 920,East Michelleborough,SD,07065,19.89,1326.57
1198,563,2025-01-26,cancelled,28995 Angela Summit Apt. 432,Sarafurt,MA,02486,7.44,176.19
1199,493,2025-07-30,shipped,846 Bauer Trafficway Suite 569,East Rachelfurt,PR,46516,8.97,3637.76
1200,909,2025-02-23,pending,57434 Vargas Land,Phillipsbury,FL,62720,22.27,3204.67
1201,224,2025-01-26,pending,996 Joshua Garden,North Deborah,DE,12360,9.72,2851.43
1202,445,2025-01-08,shipped,043 Berry Track Suite 084,East Kelsey,DC,33329,5.3,610.4
1203,814,2025-11-13,shipped,9097 Todd Rest Apt. 716,Dustinfort,KS,30110,16.69,1227.46
1204,406,2025-11-11,processing,177 Hicks Inlet Apt. 510,South Matthewhaven,ND,63821,5.18,1203.47
1205,44,2025-06-05,cancelled,96747 Peterson Forge,South Dylanmouth,RI,63470,20.67,2515.16
1206,487,2024-11-28,cancelled,995 Miller Tunnel Suite 032,South Edward,NH,44089,8.1,3374.57
1207,790,2025-02-09,pending,6802 Ortiz Square Suite 554,Melissaville,AS,96677,9.97,1350.83
1208,512,2025-05-10,pending,9583 Clarence Keys Suite 095,Parkerberg,VT,80007,18.72,5752.59
1209,347,2025-03-22,pending,2308 Morris Rue Suite 364,Brandyfort,ME,63978,6.2,3735.69
1210,661,2025-06-12,processing,688 William Skyway Suite 916,Martinezstad,NV,92535,19.03,3043.81
1211,811,2025-09-19,pending,948 Raymond Gateway,West Jessica,FM,90456,7.52,1849.01
1212,239,2024-12-15,shipped,64778 Autumn Ford Suite 766,South Stephenton,SC,84014,24.63,1677.58
1213,808,2024-11-21,shipped,193 Eugene Brooks,Port Katrinaview,MD,04607,21.11,2921.16
1214,450,2024-12-11,processing,44400 Jeremy Crossroad Apt. 472,Edwardport,IN,07492,5.43,2567.23
1215,387,2025-03-21,shipped,058 Anna Valleys Apt. 006,Carrollburgh,TX,66380,19.49,433.22
1216,257,2025-02-25,pending,555 King Extensions,South Aaron,PR,88157,14.71,2574.18
1217,449,2025-05-26,cancelled,9701 Stephanie Avenue Apt. 479,Beverlyton,MI,11925,10.89,3954.07
1218,714,2025-11-10,delivered,882 Hunter Well Apt. 202,Martinhaven,MH,16533,8.8,3068.92
1219,192,2025-07-06,cancelled,68950 Bell Mills Apt. 132,Christopherstad,DC,74459,11.95,625.72
1220,750,2025-05-02,delivered,667 Wilson Rapids,East Jamesborough,PR,92928,10.51,200.31
1221,852,2025-03-31,cancelled,780 Johnson Route,Traviston,MA,17910,23.29,1271.19
1222,568,2025-06-18,processing,5086 Maria Divide Suite 769,Lauraborough,DE,14755,6.38,3142.28
1223,159,2025-01-12,delivered,860 Sanchez Mall,Tristanport,DE,14323,10.91,3756.64
1224,270,2025-05-21,cancelled,6423 Victoria Lock,Gregoryville,RI,57644,12.34,3890.01
1225,1,2025-02-09,cancelled,1087 Jennings Pike Suite 078,Donovanside,AS,11668,12.58,1953.64
1226,190,2025-01-12,pending,7926 Hannah Throughway,Williamfort,WY,44289,17.39,2606.84
1227,373,2024-12-14,cancelled,1403 Miller Springs,Shannonton,AL,81576,9.78,1994.46
1228,739,2025-05-05,pending,2483 Weaver Shoals Apt. 145,South Kylebury,IL,39760,18.17,1292.82
1229,552,2025-07-28,delivered,9240 Jeremiah Well Suite 986,Robertport,NC,02190,8.8,2208.41
1230,700,2025-07-27,delivered,228 Kevin Orchard Suite 323,Sawyerhaven,SD,22163,20.31,2476.88
1231,158,2025-03-07,cancelled,511 Zimmerman Village Apt. 684,North Kathleentown,MS,62618,10.66,4016.16
1232,420,2025-06-19,shipped,199 Stephanie Drive Apt. 111,Parksberg,MP,68941,7.21,1229.83
1233,536,2025-01-20,pending,556 Wilson Ranch,Lake Jacquelinebury,OR,86395,5.88,3422.64
1234,961,2025-09-06,processing,97049 Glenn Bridge Suite 612,New Emilyshire,OR,63489,8.57,3382.88
1235,33,2025-07-25,processing,4707 Michael Ramp,Josephberg,TN,49327,7.14,2504.62
1236,197,2024-12-19,pending,120 Burton Lake,Adamshire,AL,63238,5.64,2299.98
1237,658,2024-11-27,delivered,05847 Richard Harbors Suite 151,South Lauren,AS,91466,18.16,3289.01
1238,539,2025-01-08,cancelled,36012 Wong Pine Apt. 709,South Ronaldburgh,PW,90147,19.03,2327.61
1239,263,2025-09-12,pending,63568 Garza Turnpike,Matthewshire,OR,12868,12.33,2629.51
1240,621,2024-11-25,pending,91696 Huang Place Apt. 238,Spencerberg,MP,46911,5.26,226.56
1241,944,2024-11-15,processing,400 Melinda Cape,Shaneport,AZ,02093,18.11,3387.22
1242,951,2025-02-12,pending,0603 Robert Wall,West Jose,IN,59429,14.36,3312.27
1243,655,2025-11-01,pending,8896 Timothy Fork Suite 707,Port Tina,NE,24420,12.22,5699.27
1244,762,2025-11-07,delivered,896 Anderson Circle Suite 506,Taylorberg,IN,51436,21.44,807.28
1245,814,2024-11-15,pending,2339 Brooke Rapids,Taylorfort,VT,63397,21.47,303.39
1246,273,2025-08-25,cancelled,87489 Amber Ferry,Port Dan,ID,10886,5.81,356.26
1247,73,2025-11-09,shipped,912 Bryan Roads Suite 533,Danielport,OR,49961,6.56,1362.25
1248,222,2025-07-25,cancelled,467 Judy Haven Suite 143,Christopherchester,DE,85589,6.94,781.93
1249,743,2025-10-18,processing,0539 Bryant Drive,Port Bryan,IN,94200,15.63,864.78
1250,195,2025-08-22,processing,43456 Patel Lights Suite 115,New Nathan,NJ,30008,15.52,1016.12
1251,255,2025-07-27,cancelled,41604 Jackson Causeway,Johnsonmouth,PR,05491,17.51,986.73
1252,184,2024-12-10,cancelled,75526 Michael Center Suite 701,South John,KS,79183,19.98,4081.93
1253,426,2025-02-03,pending,571 Aguilar Throughway Suite 991,Brendaberg,MA,08041,20.33,1706.16
1254,591,2025-02-16,shipped,1713 Travis Creek,Laurafort,CT,11666,18.49,3649.21
1255,720,2025-05-31,delivered,06906 Schneider Fields Apt. 212,Duffychester,SC,50178,22.66,1631.05
1256,171,2025-09-19,processing,1612 Justin Meadow,North Baileyfurt,IL,27463,16.0,2622.08
1257,517,2025-06-18,shipped,90658 Edward Forks,North Barbaraview,MS,29679,18.15,3434.66
1258,547,2025-03-03,cancelled,695 Perkins Shore,Ariasland,MH,57765,13.86,3052.66
1259,361,2025-07-19,shipped,9088 Bryan Ville,East Juliatown,OH,92867,16.0,795.2
1260,333,2025-01-15,shipped,63656 Fields Lodge Suite 542,New Sarahmouth,OH,20646,13.25,4293.6
1261,649,2025-01-11,delivered,44656 Johnson Square Suite 299,Pamelaport,RI,87956,21.52,3807.74
1262,332,2024-12-09,cancelled,491 Roberts Light Suite 052,Meganbury,SD,88801,9.81,3949.42
1263,559,2025-02-21,processing,30838 Jorge Via Apt. 091,Michelleview,GA,21885,12.5,3219.04
1264,564,2024-12-12,shipped,23074 Roberts Squares Suite 340,North Mariamouth,SD,38508,12.2,2925.42
1265,464,2025-06-09,delivered,57359 Sims Plains,West Patriciachester,NV,39143,24.2,3961.9
1266,1,2025-04-14,pending,325 Nicholas Union Suite 427,North Isabelmouth,WA,21058,24.66,5477.78
1267,611,2025-09-05,pending,798 Yolanda Mews Suite 552,Zacharystad,IN,04698,15.35,4022.09
1268,912,2025-02-11,shipped,673 Jon Center Apt. 095,South Michael,SD,57699,5.13,1245.09
1269,228,2025-05-04,processing,92687 Jones Stravenue Apt. 884,Danielberg,MN,30742,22.11,159.27
1270,23,2025-07-08,shipped,28690 Castillo Views Suite 873,Brittneyview,WY,38660,23.38,690.98
1271,524,2025-04-12,cancelled,2853 Ruiz Tunnel,Mooreton,NE,53957,16.41,861.69
1272,586,2025-03-17,processing,59655 Alyssa Pass Apt. 017,Perkinsfurt,FM,52091,6.89,3639.43
1273,472,2025-09-24,shipped,156 Pamela Roads Suite 592,Lauramouth,NH,85449,8.12,1563.67
1274,272,2025-10-15,shipped,000 Shane Trail Apt. 372,Molinaland,DC,42992,22.79,2561.88
1275,256,2025-03-07,processing,9925 John Roads Apt. 211,South Justinchester,RI,58075,10.12,1097.77
1276,308,2025-04-29,pending,7749 Elizabeth View Apt. 503,New Katherinefort,VI,31433,16.41,3555.42
1277,583,2025-03-31,processing,91677 Kristin Pine,Fostershire,WV,36797,19.69,1986.46
1278,741,2025-04-25,shipped,028 Bridget Mountain,Lake Thomasshire,AS,47078,20.86,2340.11
1279,178,2025-07-17,delivered,690 Anthony Burg Suite 512,Drakeville,PW,97132,21.51,2628.69
1280,707,2025-04-13,cancelled,61370 Wesley Walks Apt. 107,Port Michael,VI,22755,21.39,2163.9
1281,98,2025-09-17,cancelled,1271 Mitchell Shoals Apt. 883,Katherineside,NV,88618,17.85,953.69
1282,39,2025-05-01,cancelled,56797 William Plaza Suite 762,Heathershire,OK,53154,12.63,3412.49
1283,799,2025-04-26,pending,46178 Nancy Neck,North Miaburgh,AR,27515,23.44,3709.3
1284,343,2025-05-09,shipped,1189 Chavez Mountains Apt. 799,New Alyssa,NY,33437,22.6,2638.55
1285,445,2025-05-27,delivered,82469 Davis Loop Suite 513,East Toddfort,IL,10920,23.6,2559.05
1286,124,2025-03-13,processing,159 Joshua Fields,Bowmanberg,OR,14264,19.95,2044.6
1287,870,2025-07-31,cancelled,639 Peterson Springs,Port Amy,UT,68360,23.57,1574.98
1288,650,2025-06-07,delivered,08981 Howell Views,Port Davidmouth,PA,87673,6.08,1147.75
1289,537,2025-05-18,pending,8343 Megan Road,Ruizport,CA,52298,11.39,1808.67
1290,579,2025-10-21,processing,39889 Stephanie Station,Salazarhaven,ND,63636,11.54,372.14
1291,715,2025-05-19,processing,43724 Ryan Mountain Suite 235,Allenmouth,CT,02580,8.06,3412.8
1292,690,2025-07-14,delivered,35613 Amanda Divide Suite 719,Meganstad,IL,06365,24.42,2150.5
1293,771,2025-11-04,cancelled,2187 Nicholas Flat Suite 578,Williamshire,OK,92807,16.51,4388.21
1294,93,2025-08-14,processing,35312 Erin Green Suite 929,Baxterbury,NV,07024,13.64,3301.26
1295,806,2025-10-07,delivered,7101 Suzanne Pass,Lake Maria,IN,11455,7.96,5089.46
1296,345,2024-12-12,pending,744 Thompson View Suite 966,Lake Sarah,FL,67134,14.52,231.54
1297,764,2025-01-16,pending,6378 Christopher Camp Suite 671,Lake James,NM,70202,15.96,1383.61
1298,269,2025-04-12,pending,38364 Stanley Squares Apt. 739,Jonathanville,MT,52614,12.97,3143.15
1299,445,2024-12-17,processing,108 Jessica Meadows Apt. 924,Carlashire,KY,62037,20.24,1677.59
1300,493,2025-01-06,cancelled,563 Melissa Square Suite 258,Deborahhaven,DC,08893,8.96,5560.56
1301,405,2025-10-11,cancelled,23814 Kristen Unions Suite 909,Youngbury,ID,14629,8.92,2217.59
1302,631,2025-07-13,cancelled,568 Briana Garden,Waynebury,MT,45138,9.92,4554.22
1303,74,2025-06-11,shipped,5701 Martin Pass Suite 398,Greenmouth,UT,65747,20.54,278.2
1304,332,2025-01-29,cancelled,1492 Campbell Avenue Apt. 810,Lake Fredericktown,FM,06823,6.79,3416.92
1305,688,2025-01-19,delivered,79636 Lawson Dale,West Codyborough,HI,96688,13.47,1293.43
1306,357,2025-05-25,processing,25285 White Burg,Port Brenda,NY,10192,11.41,2039.5
1307,609,2025-08-26,pending,83388 Amy Junction Suite 786,Jensenborough,VA,07633,20.39,1446.24
1308,174,2025-01-10,shipped,9886 Brian Avenue,West Elizabethhaven,ID,47579,17.32,1386.07
1309,823,2025-11-02,delivered,50765 Heidi Streets Apt. 357,Lake Danielville,MT,42429,17.46,3911.05
1310,452,2024-11-30,pending,806 Villa Courts,Denniston,CT,86443,23.48,3479.23
1311,240,2025-01-07,processing,0129 Bowman Mountain Suite 424,Kevinfort,MT,65114,18.71,2447.13
1312,160,2024-12-14,pending,47822 Jessica Freeway,West Amy,WI,03790,7.25,79.65
1313,56,2025-09-19,processing,29270 Ortega Trail Apt. 661,Port Holly,DE,18443,23.98,4365.63
1314,949,2025-01-31,processing,281 Barker Pike Apt. 229,Lake Joy,WA,67714,22.38,641.67
1315,840,2025-05-01,shipped,4124 Joshua Place Suite 288,East Maria,WA,95402,5.27,2358.27
1316,711,2025-07-14,pending,58270 Jonathan Wells,Frederickstad,OK,23427,11.1,246.77
1317,483,2025-02-01,pending,3321 Charles Trace Suite 701,South Mistybury,MH,75027,11.64,5004.26
1318,758,2025-04-01,cancelled,901 Stephen Mews,East Travis,NY,49528,9.24,612.64
1319,560,2025-03-19,cancelled,23016 Stanton Turnpike Apt. 021,North Marissa,MO,31323,20.01,3982.13
1320,562,2025-01-14,delivered,3958 Palmer Drives Suite 464,East Paulbury,AK,44756,17.46,1098.15
1321,145,2025-06-16,pending,82331 Kennedy Way,South Julia,WV,77883,12.53,2837.13
1322,928,2025-07-05,cancelled,54681 Day Junctions,Thomasmouth,OH,65845,5.87,2426.95
1323,175,2025-07-08,pending,6866 Brooke Loaf,Nicoletown,NJ,49099,10.68,2958.0
1324,809,2025-04-04,cancelled,86233 Jones Way Apt. 179,Amandatown,UT,36364,10.43,1884.83
1325,477,2025-06-22,pending,6035 Miles Fields Apt. 255,Timothyside,CO,63743,6.33,6636.16
1326,677,2025-06-17,shipped,29514 Bryant Motorway Apt. 237,Stacyfurt,FM,89033,18.26,3369.16
1327,935,2025-10-16,shipped,2446 Jody Trace,Julieland,NE,94043,22.29,4633.58
1328,20,2025-07-09,shipped,748 Harrington Plaza Apt. 960,Nicholeborough,AS,99701,22.35,5176.63
1329,665,2025-08-10,delivered,211 Kenneth Landing,South Danielside,NV,76375,9.62,453.48
1330,390,2025-06-15,cancelled,4060 Kyle Shores,Lake Donald,RI,65520,24.53,8030.67
1331,102,2025-05-26,shipped,99179 Erin Stravenue,Lake Katherine,TX,77187,14.69,269.54
1332,612,2025-05-29,cancelled,855 Fernando Parks,Wellsstad,MN,87212,6.76,2453.0
1333,204,2025-09-04,cancelled,1819 Thomas Square,Pattersonmouth,VT,77814,24.34,718.48
1334,575,2024-11-15,pending,9757 Carter Club,North Crystalstad,OK,73648,5.8,3694.1
1335,945,2025-02-13,cancelled,4562 Gregory Cliff Suite 914,North Mariafurt,KS,25385,11.1,3700.4
1336,502,2025-08-02,delivered,61702 Hammond Parks Apt. 029,Michaelmouth,TX,38295,19.89,3445.02
1337,19,2025-04-21,shipped,61424 Meyer River Suite 175,Martinton,OH,80947,18.69,1766.53
1338,364,2025-04-06,shipped,694 Huerta Keys,Christopherborough,NJ,18094,9.72,5083.33
1339,514,2025-02-12,shipped,382 Amy Drives,Rileyside,KS,57095,21.24,6025.07
1340,641,2025-04-01,shipped,6828 Hill Rue,Lake Tasha,PW,80725,22.57,4610.49
1341,912,2025-02-23,pending,59181 Esparza Parkways Apt. 849,Travisfurt,SC,21694,23.88,774.42
1342,972,2025-05-08,shipped,48863 Contreras Radial Apt. 216,East Trevor,TN,84202,9.51,4474.95
1343,350,2025-09-02,delivered,1432 Rosario Summit,Jefferychester,NY,71275,18.14,3716.82
1344,90,2025-09-28,delivered,0919 Sims Crescent,Port Frank,MD,97796,15.41,2195.81
1345,695,2025-02-25,cancelled,34899 Yvonne Way Apt. 926,Christinaburgh,OH,99458,22.45,1059.35
1346,703,2025-06-10,processing,74494 Carr Pass,Webbshire,DC,97507,13.35,2553.21
1347,587,2024-12-18,processing,96187 Julie Village,North Charlesberg,PA,24728,13.53,1669.66
1348,320,2025-05-02,cancelled,90944 Goodman Key,South Michaelview,MO,09874,11.59,1488.89
1349,556,2025-07-30,processing,7141 Richard Ford,Reevesmouth,AZ,52364,9.14,1576.98
1350,142,2025-05-14,cancelled,46117 James Stream Suite 939,North Anthonyside,WI,84011,15.83,1173.08
1351,820,2025-07-28,processing,973 Moore Forge,Castilloville,ID,06495,22.25,116.5
1352,317,2025-08-01,cancelled,47442 Lee Forks Suite 390,South Davidborough,MT,91487,23.19,493.51
1353,441,2025-03-09,processing,061 Martin Key,Catherinechester,VI,76462,18.12,2359.94
1354,579,2025-07-29,processing,1079 Lisa Track Suite 955,North Shawnmouth,VT,33896,11.35,2341.47
1355,571,2025-07-10,cancelled,0278 Grace Ramp Apt. 147,Andersonhaven,RI,87265,23.97,2597.11
1356,122,2025-05-22,processing,428 James Courts,Port Jenniferhaven,LA,56391,11.35,2083.11
1357,901,2025-10-25,processing,9265 Willie Road Suite 888,Annberg,ND,16069,19.54,3024.02
1358,784,2025-05-21,shipped,7271 Cochran Shores Apt. 463,Karenside,AR,72294,22.6,550.56
1359,424,2025-09-18,delivered,791 Harris Rue Apt. 829,North Alisonburgh,KY,93480,11.07,189.99
1360,764,2025-01-28,shipped,118 Jennifer Stravenue,Lake Allison,MO,44441,8.04,4262.45
1361,193,2024-11-29,pending,6655 Morgan Plaza,Janiceberg,ID,69409,7.63,5000.42
1362,27,2025-08-20,cancelled,9006 Mcclain Garden,East Michael,DE,57657,17.34,4686.3
1363,621,2024-11-14,cancelled,37799 Gomez Centers,Lindsayshire,MI,22336,17.25,44.66
1364,611,2025-07-29,processing,9867 Moore Branch,Ginastad,OK,22592,9.62,2248.39
1365,27,2025-08-27,shipped,1309 Emily Forks Apt. 972,Lake Rebeccaton,WI,24354,6.59,2952.53
1366,799,2025-07-15,delivered,081 Lara Summit Apt. 550,Santoschester,NE,82463,7.68,1685.6
1367,867,2025-09-17,cancelled,0791 Kayla Village Suite 057,North Kimberlybury,GU,22242,14.38,4223.91
1368,666,2025-09-24,shipped,56625 Grant Ferry,Port Sierrafurt,NC,38088,8.68,3740.65
1369,397,2025-02-24,delivered,5201 James Alley Suite 737,Lake Lorraineview,AZ,23261,14.48,2695.13
1370,168,2025-08-13,processing,27771 Brian Meadow Suite 608,Port Theresa,TN,70971,9.53,1045.22
1371,419,2025-01-02,pending,927 Rebecca Knoll,Rogersstad,HI,80442,23.51,2073.7
1372,974,2025-02-12,delivered,6733 Frank Extensions,Port Aaron,LA,71386,9.45,2835.49
1373,688,2025-09-02,processing,116 Tanya Streets,Brewerberg,WI,15642,20.16,204.98
1374,68,2025-04-20,processing,02781 Jacob Extensions Suite 485,North Victor,HI,56446,23.54,982.39
1375,450,2025-06-03,cancelled,5671 Sarah Club,West Vincent,ME,40591,14.8,1416.26
1376,333,2024-12-24,delivered,544 Melissa Lane,New Brittanyfort,UT,71981,22.75,359.51
1377,438,2025-01-21,delivered,34993 Ball Loop Suite 191,East Shelby,AL,44153,20.52,2129.88
1378,623,2025-05-23,delivered,4858 Jose Fall,Sandersport,FL,26120,19.4,882.14
1379,404,2025-07-11,cancelled,390 Kerry Mountain Apt. 008,New Christianstad,NH,30370,23.78,216.95
1380,586,2025-05-13,cancelled,05673 Stacy Bypass,Cruzberg,MI,54477,15.72,2375.02
1381,657,2025-08-10,pending,5343 Sanchez Locks,Brianchester,NJ,11199,15.41,2317.28
1382,463,2025-03-09,delivered,557 Smith Glens Apt. 711,Lake Williamborough,NJ,74692,21.54,3398.08
1383,44,2024-12-05,processing,804 Elaine Path Suite 567,New Theresa,PR,56898,15.37,1593.8
1384,406,2025-09-17,pending,880 Vicki Shores Apt. 539,West Natalieborough,HI,14930,16.15,455.99
1385,529,2025-10-01,pending,60402 Crane Station Apt. 719,Ashleymouth,DC,66303,8.8,5043.21
